source,target,k,rep,f1_macro
M02,M01,9,3,0.9361702127659575
M02,M01,9,4,0.9130434782608695
M02,M01,9,5,0.9361702127659575
M02,M01,9,6,0.9795918367346939
M02,M01,9,7,0.9795918367346939
M02,M01,9,8,0.9130434782608695
M02,M01,9,9,0.9583333333333334
M02,M01,9,10,0.9361702127659575
M02,M01,9,11,0.9130434782608695
M02,M01,9,12,0.9583333333333334
M02,M01,9,13,0.9583333333333334
M02,M01,9,14,0.9583333333333334
M02,M01,9,15,0.8636363636363636
M02,M01,9,16,0.9795918367346939
M02,M01,9,17,0.9795918367346939
M02,M01,9,18,0.9795918367346939
M02,M01,9,19,0.9361702127659575
M02,M01,10,0,0.9565217391304348
M02,M01,10,1,0.9090909090909091
M02,M01,10,2,0.9565217391304348
M02,M01,10,3,0.9333333333333333
M02,M01,10,4,0.9090909090909091
M02,M01,10,5,0.9090909090909091
M02,M01,10,6,0.9090909090909091
M02,M01,10,7,1.0
M02,M01,10,8,0.9565217391304348
M02,M01,10,9,0.9787234042553191
M02,M01,10,10,0.9565217391304348
M02,M01,10,11,0.9333333333333333
M02,M01,10,12,0.9565217391304348
M02,M01,10,13,0.9333333333333333
M02,M01,10,14,0.9090909090909091
M02,M01,10,15,0.9565217391304348
M02,M01,10,16,0.9565217391304348
M02,M01,10,17,0.9787234042553191
M02,M01,10,18,0.9787234042553191
M02,M01,10,19,0.9787234042553191
M02,M01,11,0,0.8780487804878049
M02,M01,11,1,1.0
M02,M01,11,2,0.9302325581395349
M02,M01,11,3,0.9047619047619048
M02,M01,11,4,0.8780487804878049
M02,M01,11,5,1.0
M02,M01,11,6,1.0
M02,M01,11,7,0.9777777777777777
M02,M01,11,8,0.9545454545454546
M02,M01,11,9,0.9047619047619048
M02,M01,11,10,0.9545454545454546
M02,M01,11,11,0.9047619047619048
M02,M01,11,12,0.9545454545454546
M02,M01,11,13,0.9545454545454546
M02,M01,11,14,0.9047619047619048
M02,M01,11,15,0.9545454545454546
M02,M01,11,16,1.0
M02,M01,11,17,0.9302325581395349
M02,M01,11,18,0.9777777777777777
M02,M01,11,19,0.9545454545454546
M02,M01,12,0,0.9767441860465116
M02,M01,12,1,0.9767441860465116
M02,M01,12,2,0.9767441860465116
M02,M01,12,3,0.9523809523809523
M02,M01,12,4,0.9523809523809523
M02,M01,12,5,1.0
M02,M01,12,6,0.926829268292683
M02,M01,12,7,1.0
M02,M01,12,8,0.9523809523809523
M02,M01,12,9,0.9
M02,M01,12,10,0.9767441860465116
M02,M01,12,11,0.926829268292683
M02,M01,12,12,0.9767441860465116
M02,M01,12,13,0.9767441860465116
M02,M01,12,14,0.9767441860465116
M02,M01,12,15,0.9
M02,M01,12,16,0.9767441860465116
M02,M01,12,17,0.9
M02,M01,12,18,0.9523809523809523
M02,M01,12,19,0.926829268292683
M02,M01,13,0,0.975609756097561
M02,M01,13,1,0.975609756097561
M02,M01,13,2,0.975609756097561
M02,M01,13,3,0.9230769230769231
M02,M01,13,4,0.95
M02,M01,13,5,0.95
M02,M01,13,6,0.95
M02,M01,13,7,1.0
M02,M01,13,8,0.975609756097561
M02,M01,13,9,0.975609756097561
M02,M01,13,10,0.975609756097561
M02,M01,13,11,0.95
M02,M01,13,12,0.9230769230769231
M02,M01,13,13,1.0
M02,M01,13,14,0.8333333333333334
M02,M01,13,15,0.975609756097561
M02,M01,13,16,0.975609756097561
M02,M01,13,17,0.95
M02,M01,13,18,0.95
M02,M01,13,19,0.95
M02,M01,14,0,1.0
M02,M01,14,1,0.9743589743589743
M02,M01,14,2,0.9473684210526315
M02,M01,14,3,0.9743589743589743
M02,M01,14,4,0.9473684210526315
M02,M01,14,5,0.9473684210526315
M02,M01,14,6,0.9743589743589743
M02,M01,14,7,0.9743589743589743
M02,M01,14,8,0.9473684210526315
M02,M01,14,9,0.8888888888888888
M02,M01,14,10,0.9743589743589743
M02,M01,14,11,0.8888888888888888
M02,M01,14,12,1.0
M02,M01,14,13,1.0
M02,M01,14,14,1.0
M02,M01,14,15,1.0
M02,M01,14,16,0.9743589743589743
M02,M01,14,17,0.9743589743589743
M02,M01,14,18,0.9743589743589743
M02,M01,14,19,0.9473684210526315
M02,M01,15,0,1.0
M02,M01,15,1,1.0
M02,M01,15,2,0.9444444444444444
M02,M01,15,3,0.9444444444444444
M02,M01,15,4,0.972972972972973
M02,M01,15,5,1.0
M02,M01,15,6,1.0
M02,M01,15,7,0.972972972972973
M02,M01,15,8,0.9444444444444444
M02,M01,15,9,0.9444444444444444
M02,M01,15,10,0.972972972972973
M02,M01,15,11,0.972972972972973
M02,M01,15,12,0.972972972972973
M02,M01,15,13,0.972972972972973
M02,M01,15,14,0.972972972972973
M02,M01,15,15,1.0
M02,M01,15,16,1.0
M02,M01,15,17,1.0
M02,M01,15,18,0.972972972972973
M02,M01,15,19,1.0
M02,M01,16,0,0.9714285714285714
M02,M01,16,1,0.9714285714285714
M02,M01,16,2,1.0
M02,M01,16,3,0.9714285714285714
M02,M01,16,4,0.9411764705882353
M02,M01,16,5,1.0
M02,M01,16,6,1.0
M02,M01,16,7,1.0
M02,M01,16,8,1.0
M02,M01,16,9,0.9714285714285714
M02,M01,16,10,0.9714285714285714
M02,M01,16,11,0.9411764705882353
M02,M01,16,12,0.9411764705882353
M02,M01,16,13,1.0
M02,M01,16,14,0.875
M02,M01,16,15,0.9714285714285714
M02,M01,16,16,0.9714285714285714
M02,M01,16,17,0.9411764705882353
M02,M01,16,18,0.9411764705882353
M02,M01,16,19,1.0
M02,M01,17,0,0.9375
M02,M01,17,1,0.9696969696969697
M02,M01,17,2,0.9696969696969697
M02,M01,17,3,0.9375
M02,M01,17,4,0.9696969696969697
M02,M01,17,5,0.9375
M02,M01,17,6,0.9696969696969697
M02,M01,17,7,0.9375
M02,M01,17,8,0.9696969696969697
M02,M01,17,9,0.9696969696969697
M02,M01,17,10,1.0
M02,M01,17,11,0.9375
M02,M01,17,12,0.9375
M02,M01,17,13,1.0
M02,M01,17,14,1.0
M02,M01,17,15,1.0
M02,M01,17,16,1.0
M02,M01,17,17,0.9696969696969697
M02,M01,17,18,0.9696969696969697
M02,M01,17,19,0.9696969696969697
M02,M01,18,0,0.9333333333333333
M02,M01,18,1,0.967741935483871
M02,M01,18,2,1.0
M02,M01,18,3,0.967741935483871
M02,M01,18,4,0.967741935483871
M02,M01,18,5,0.967741935483871
M02,M01,18,6,1.0
M02,M01,18,7,1.0
M02,M01,18,8,0.967741935483871
M02,M01,18,9,0.967741935483871
M02,M01,18,10,0.967741935483871
M02,M01,18,11,0.896551724137931
M02,M01,18,12,0.9333333333333333
M02,M01,18,13,1.0
M02,M01,18,14,0.9333333333333333
M02,M01,18,15,0.9333333333333333
M02,M01,18,16,0.967741935483871
M02,M01,18,17,0.9333333333333333
M02,M01,18,18,1.0
M02,M01,18,19,1.0
M02,M01,19,0,0.9655172413793104
M02,M01,19,1,1.0
M02,M01,19,2,0.9655172413793104
M02,M01,19,3,0.9655172413793104
M02,M01,19,4,1.0
M02,M01,19,5,0.9655172413793104
M02,M01,19,6,0.9655172413793104
M02,M01,19,7,0.9655172413793104
M02,M01,19,8,1.0
M02,M01,19,9,1.0
M02,M01,19,10,1.0
M02,M01,19,11,1.0
M02,M01,19,12,0.9655172413793104
M02,M01,19,13,0.9655172413793104
M02,M01,19,14,0.9285714285714286
M02,M01,19,15,0.9655172413793104
M02,M01,19,16,0.9655172413793104
M02,M01,19,17,0.9655172413793104
M02,M01,19,18,0.9655172413793104
M02,M01,19,19,1.0
M02,M01,20,0,0.9629629629629629
M02,M01,20,1,0.9629629629629629
M02,M01,20,2,0.88
M02,M01,20,3,0.9629629629629629
M02,M01,20,4,0.9629629629629629
M02,M01,20,5,1.0
M02,M01,20,6,0.9629629629629629
M02,M01,20,7,1.0
M02,M01,20,8,1.0
M02,M01,20,9,0.8333333333333334
M02,M01,20,10,0.9629629629629629
M02,M01,20,11,0.9629629629629629
M02,M01,20,12,0.9230769230769231
M02,M01,20,13,1.0
M02,M01,20,14,0.88
M02,M01,20,15,0.9629629629629629
M02,M01,20,16,1.0
M02,M01,20,17,1.0
M02,M01,20,18,0.9629629629629629
M02,M01,20,19,1.0
M02,M03,0,0,0.5714285714285714
M02,M03,0,1,0.6153846153846154
M02,M03,0,2,0.6153846153846154
M02,M03,0,3,0.6153846153846154
M02,M03,0,4,0.6153846153846154
M02,M03,0,5,0.6153846153846154
M02,M03,0,6,0.6153846153846154
M02,M03,0,7,0.6153846153846154
M02,M03,0,8,0.5
M02,M03,0,9,0.6153846153846154
M02,M03,0,10,0.625
M02,M03,0,11,0.6153846153846154
M02,M03,0,12,0.7142857142857143
M02,M03,0,13,0.7142857142857143
M02,M03,0,14,0.6153846153846154
M02,M03,0,15,0.6153846153846154
M02,M03,0,16,0.6153846153846154
M02,M03,0,17,0.7142857142857143
M02,M03,0,18,0.5
M02,M03,0,19,0.6153846153846154
M02,M03,1,0,0.5454545454545454
M02,M03,1,1,0.6666666666666666
M02,M03,1,2,0.4
M02,M03,1,3,0.6666666666666666
M02,M03,1,4,0.6666666666666666
M02,M03,1,5,0.6666666666666666
M02,M03,1,6,0.4
M02,M03,1,7,0.5454545454545454
M02,M03,1,8,0.5454545454545454
M02,M03,1,9,0.6666666666666666
M02,M03,1,10,0.5454545454545454
M02,M03,1,11,0.5454545454545454
M02,M03,1,12,0.6666666666666666
M02,M03,1,13,0.4
M02,M03,1,14,0.6666666666666666
M02,M03,1,15,0.7692307692307693
M02,M03,1,16,0.6666666666666666
M02,M03,1,17,0.6666666666666666
M02,M03,1,18,0.5454545454545454
M02,M03,1,19,0.4
M02,M03,2,0,0.4444444444444444
M02,M03,2,1,0.6
M02,M03,2,2,0.4444444444444444
M02,M03,2,3,0.6
M02,M03,2,4,0.6
M02,M03,2,5,0.7272727272727273
M02,M03,2,6,0.7272727272727273
M02,M03,2,7,0.9230769230769231
M02,M03,2,8,0.6
M02,M03,2,9,0.6
M02,M03,2,10,0.6
M02,M03,2,11,0.6
M02,M03,2,12,0.6
M02,M03,2,13,0.7272727272727273
M02,M03,2,14,0.9230769230769231
M02,M03,2,15,0.4444444444444444
M02,M03,2,16,0.7272727272727273
M02,M03,2,17,0.6
M02,M03,2,18,0.6
M02,M03,2,19,0.6
M02,M03,3,0,0.5
M02,M03,3,1,0.6666666666666666
M02,M03,3,2,0.6666666666666666
M02,M03,3,3,0.0
M02,M03,3,4,0.6666666666666666
M02,M03,3,5,0.5
M02,M03,3,6,0.6666666666666666
M02,M03,3,7,0.6666666666666666
M02,M03,3,8,0.6666666666666666
M02,M03,3,9,0.5
M02,M03,3,10,0.5
M02,M03,3,11,0.5
M02,M03,3,12,0.6666666666666666
M02,M03,3,13,0.5
M02,M03,3,14,0.5
M02,M03,3,15,0.8
M02,M03,3,16,0.5
M02,M03,3,17,0.8
M02,M03,3,18,0.5
M02,M03,3,19,0.6666666666666666
M02,M03,4,0,0.75
M02,M03,4,1,0.75
M02,M03,4,2,0.75
M02,M03,4,3,0.75
M02,M03,4,4,0.5714285714285714
M02,M03,4,5,0.75
M02,M03,4,6,0.5714285714285714
M02,M03,4,7,0.75
M02,M03,4,8,0.5714285714285714
M02,M03,4,9,0.5714285714285714
M02,M03,4,10,0.5714285714285714
M02,M03,4,11,0.5714285714285714
M02,M03,4,12,0.5714285714285714
M02,M03,4,13,0.8888888888888888
M02,M03,4,14,0.3333333333333333
M02,M03,4,15,0.75
M02,M03,4,16,0.8888888888888888
M02,M03,4,17,0.5714285714285714
M02,M03,4,18,0.75
M02,M03,4,19,0.75
M02,M03,5,0,0.4
M02,M03,5,1,0.4
M02,M03,5,2,0.6666666666666666
M02,M03,5,3,0.4
M02,M03,5,4,0.8571428571428571
M02,M03,5,5,0.4
M02,M03,5,6,0.4
M02,M03,5,7,0.6666666666666666
M02,M03,5,8,0.6666666666666666
M02,M03,5,9,0.8571428571428571
M02,M03,5,10,0.8571428571428571
M02,M03,5,11,0.6666666666666666
M02,M03,5,12,0.4
M02,M03,5,13,0.6666666666666666
M02,M03,5,14,0.6666666666666666
M02,M03,5,15,0.6666666666666666
M02,M03,5,16,0.8571428571428571
M02,M03,5,17,0.6666666666666666
M02,M03,5,18,0.6666666666666666
M02,M03,5,19,0.4
M02,M03,6,0,0.8
M02,M03,6,1,0.8
M02,M03,6,2,0.5
M02,M03,6,3,0.8
M02,M03,6,4,0.5
M02,M03,6,5,0.5
M02,M03,6,6,0.5
M02,M03,6,7,0.8
M02,M03,6,8,0.8
M02,M03,6,9,0.8
M02,M03,6,10,0.8
M02,M03,6,11,0.5
M02,M03,6,12,0.8
M02,M03,6,13,0.5
M02,M03,6,14,0.8
M02,M03,6,15,0.8
M02,M03,6,16,0.8
M02,M03,6,17,0.5
M02,M03,6,18,1.0
M02,M03,6,19,0.5
M02,M03,7,0,1.0
M02,M03,7,1,0.6666666666666666
M02,M03,7,2,0.6666666666666666
M02,M03,7,3,0.6666666666666666
M02,M03,7,4,0.6666666666666666
M02,M03,7,5,0.0
M02,M03,7,6,0.6666666666666666
M02,M03,7,7,0.0
M02,M03,7,8,1.0
M02,M03,7,9,0.6666666666666666
M02,M03,7,10,0.6666666666666666
M02,M03,7,11,0.0
M02,M03,7,12,1.0
M02,M03,7,13,0.6666666666666666
M02,M03,7,14,1.0
M02,M03,7,15,1.0
M02,M03,7,16,0.6666666666666666
M02,M03,7,17,1.0
M02,M03,7,18,1.0
M02,M03,7,19,0.6666666666666666
M02,M03,8,0,0.0
M02,M03,8,1,1.0
M02,M03,8,2,0.0
M02,M03,8,3,0.0
M02,M03,8,4,1.0
M02,M03,8,5,0.0
M02,M03,8,6,0.0
M02,M03,8,7,0.0
M02,M03,8,8,0.0
M02,M03,8,9,0.0
M02,M03,8,10,1.0
M02,M03,8,11,1.0
M02,M03,8,12,0.0
M02,M03,8,13,1.0
M02,M03,8,14,0.0
M02,M03,8,15,1.0
M02,M03,8,16,0.0
M02,M03,8,17,1.0
M02,M03,8,18,0.0
M02,M03,8,19,0.0
M03,M01,0,0,0.7857142857142857
M03,M01,0,1,0.6666666666666666
M03,M01,0,2,0.4186046511627907
M03,M01,0,3,0.4186046511627907
M03,M01,0,4,0.34146341463414637
M03,M01,0,5,0.4186046511627907
M03,M01,0,6,0.38095238095238093
M03,M01,0,7,0.7857142857142857
M03,M01,0,8,0.45454545454545453
M03,M01,0,9,0.7636363636363637
M03,M01,0,10,0.6122448979591837
M03,M01,0,11,0.4186046511627907
M03,M01,0,12,0.38095238095238093
M03,M01,0,13,0.34146341463414637
M03,M01,0,14,0.5833333333333334
M03,M01,0,15,0.3
M03,M01,0,16,0.45454545454545453
M03,M01,0,17,0.6122448979591837
M03,M01,0,18,0.38095238095238093
M03,M01,0,19,0.4186046511627907
M03,M01,1,0,0.8620689655172413
M03,M01,1,1,0.8214285714285714
M03,M01,1,2,0.6530612244897959
M03,M01,1,3,0.9
M03,M01,1,4,0.8
M03,M01,1,5,0.7777777777777778
M03,M01,1,6,0.9354838709677419
M03,M01,1,7,0.6530612244897959
M03,M01,1,8,0.8214285714285714
M03,M01,1,9,0.8
M03,M01,1,10,0.7058823529411765
M03,M01,1,11,0.7777777777777778
M03,M01,1,12,0.7307692307692307
M03,M01,1,13,0.7058823529411765
M03,M01,1,14,0.42857142857142855
M03,M01,1,15,0.35
M03,M01,1,16,0.5
M03,M01,1,17,0.7307692307692307
M03,M01,1,18,0.16666666666666666
M03,M01,1,19,0.6530612244897959
M03,M01,2,0,0.9508196721311475
M03,M01,2,1,0.7924528301886793
M03,M01,2,2,0.8148148148148148
M03,M01,2,3,0.8363636363636363
M03,M01,2,4,0.8771929824561403
M03,M01,2,5,0.7924528301886793
M03,M01,2,6,0.75
M03,M01,2,7,0.896551724137931
M03,M01,2,8,0.9152542372881356
M03,M01,2,9,0.9508196721311475
M03,M01,2,10,0.9152542372881356
M03,M01,2,11,0.967741935483871
M03,M01,2,12,0.9841269841269841
M03,M01,2,13,0.7692307692307693
M03,M01,2,14,0.8571428571428571
M03,M01,2,15,0.8363636363636363
M03,M01,2,16,0.8771929824561403
M03,M01,2,17,0.8771929824561403
M03,M01,2,18,0.967741935483871
M03,M01,2,19,0.9152542372881356
M03,M01,3,0,0.6078431372549019
M03,M01,3,1,0.9310344827586207
M03,M01,3,2,0.8928571428571429
M03,M01,3,3,0.7843137254901961
M03,M01,3,4,0.9122807017543859
M03,M01,3,5,0.5909090909090909
M03,M01,3,6,0.6236559139784946
M03,M01,3,7,0.9310344827586207
M03,M01,3,8,0.9666666666666667
M03,M01,3,9,0.8571428571428571
M03,M01,3,10,0.8518518518518519
M03,M01,3,11,0.9122807017543859
M03,M01,3,12,0.9310344827586207
M03,M01,3,13,0.7843137254901961
M03,M01,3,14,0.9310344827586207
M03,M01,3,15,0.967741935483871
M03,M01,3,16,1.0
M03,M01,3,17,0.8928571428571429
M03,M01,3,18,0.8727272727272727
M03,M01,3,19,0.8518518518518519
M03,M01,4,0,1.0
M03,M01,4,1,0.8888888888888888
M03,M01,4,2,0.9090909090909091
M03,M01,4,3,0.8888888888888888
M03,M01,4,4,0.9090909090909091
M03,M01,4,5,0.9473684210526315
M03,M01,4,6,1.0
M03,M01,4,7,0.9285714285714286
M03,M01,4,8,0.8461538461538461
M03,M01,4,9,0.9655172413793104
M03,M01,4,10,0.8235294117647058
M03,M01,4,11,0.9090909090909091
M03,M01,4,12,0.8679245283018868
M03,M01,4,13,0.9830508474576272
M03,M01,4,14,0.7755102040816326
M03,M01,4,15,0.9655172413793104
M03,M01,4,16,0.9090909090909091
M03,M01,4,17,0.8679245283018868
M03,M01,4,18,0.9285714285714286
M03,M01,4,19,0.7755102040816326
M03,M01,5,0,0.9824561403508771
M03,M01,5,1,0.9642857142857143
M03,M01,5,2,0.8163265306122449
M03,M01,5,3,0.9824561403508771
M03,M01,5,4,0.9824561403508771
M03,M01,5,5,0.9454545454545454
M03,M01,5,6,0.691358024691358
M03,M01,5,7,0.8846153846153846
M03,M01,5,8,0.9454545454545454
M03,M01,5,9,0.8846153846153846
M03,M01,5,10,0.9642857142857143
M03,M01,5,11,0.9259259259259259
M03,M01,5,12,0.7631578947368421
M03,M01,5,13,0.8627450980392157
M03,M01,5,14,0.8888888888888888
M03,M01,5,15,0.9259259259259259
M03,M01,5,16,0.8846153846153846
M03,M01,5,17,0.9206349206349206
M03,M01,5,18,0.9056603773584906
M03,M01,5,19,0.9824561403508771
M03,M01,6,0,0.9818181818181818
M03,M01,6,1,0.6136363636363636
M03,M01,6,2,0.9818181818181818
M03,M01,6,3,0.9019607843137255
M03,M01,6,4,0.9642857142857143
M03,M01,6,5,0.9152542372881356
M03,M01,6,6,0.9818181818181818
M03,M01,6,7,0.9818181818181818
M03,M01,6,8,0.9019607843137255
M03,M01,6,9,0.9818181818181818
M03,M01,6,10,0.9629629629629629
M03,M01,6,11,0.9230769230769231
M03,M01,6,12,0.9019607843137255
M03,M01,6,13,0.84375
M03,M01,6,14,0.9230769230769231
M03,M01,6,15,0.9629629629629629
M03,M01,6,16,0.9818181818181818
M03,M01,6,17,0.9818181818181818
M03,M01,6,18,0.9818181818181818
M03,M01,6,19,0.9818181818181818
M03,M01,7,0,0.9615384615384616
M03,M01,7,1,0.9811320754716981
M03,M01,7,2,0.9811320754716981
M03,M01,7,3,0.9433962264150944
M03,M01,7,4,0.9811320754716981
M03,M01,7,5,1.0
M03,M01,7,6,0.9811320754716981
M03,M01,7,7,0.847457627118644
M03,M01,7,8,0.875
M03,M01,7,9,0.9811320754716981
M03,M01,7,10,1.0
M03,M01,7,11,0.9811320754716981
M03,M01,7,12,0.9811320754716981
M03,M01,7,13,0.9411764705882353
M03,M01,7,14,0.9811320754716981
M03,M01,7,15,0.92
M03,M01,7,16,1.0
M03,M01,7,17,0.9122807017543859
M03,M01,7,18,0.9811320754716981
M03,M01,7,19,0.9811320754716981
M03,M01,8,0,0.9803921568627451
M03,M01,8,1,0.9433962264150944
M03,M01,8,2,0.9387755102040817
M03,M01,8,3,0.96
M03,M01,8,4,0.7428571428571429
M03,M01,8,5,1.0
M03,M01,8,6,0.96
M03,M01,8,7,0.9803921568627451
M03,M01,8,8,0.92
M03,M01,8,9,0.9803921568627451
M03,M01,8,10,0.9803921568627451
M03,M01,8,11,0.9803921568627451
M03,M01,8,12,0.9803921568627451
M03,M01,8,13,0.9615384615384616
M03,M01,8,14,0.9803921568627451
M03,M01,8,15,0.9166666666666666
M03,M01,8,16,0.9803921568627451
M03,M01,8,17,0.9166666666666666
M03,M01,8,18,0.9803921568627451
M03,M01,8,19,0.9166666666666666
M03,M01,9,0,0.9795918367346939
M03,M01,9,1,0.9130434782608695
M03,M01,9,2,0.8636363636363636
M03,M01,9,3,0.9795918367346939
M03,M01,9,4,0.9795918367346939
M03,M01,9,5,0.9583333333333334
M03,M01,9,6,0.9795918367346939
M03,M01,9,7,0.7741935483870968
M03,M01,9,8,0.9795918367346939
M03,M01,9,9,0.96
M03,M01,9,10,0.9795918367346939
M03,M01,9,11,0.9361702127659575
M03,M01,9,12,0.9130434782608695
M03,M01,9,13,0.9583333333333334
M03,M01,9,14,0.9795918367346939
M03,M01,9,15,0.9795918367346939
M03,M01,9,16,0.9795918367346939
M03,M01,9,17,0.9583333333333334
M03,M01,9,18,0.9795918367346939
M03,M01,9,19,0.9795918367346939
M03,M01,10,0,1.0
M03,M01,10,1,1.0
M03,M01,10,2,0.8
M03,M01,10,3,0.9787234042553191
M03,M01,10,4,0.9795918367346939
M03,M01,10,5,0.9411764705882353
M03,M01,10,6,1.0
M03,M01,10,7,0.9333333333333333
M03,M01,10,8,0.9787234042553191
M03,M01,10,9,1.0
M03,M01,10,10,0.9090909090909091
M03,M01,10,11,1.0
M03,M01,10,12,0.7540983606557377
M03,M01,10,13,0.8679245283018868
M03,M01,10,14,0.9787234042553191
M03,M01,10,15,0.9787234042553191
M03,M01,10,16,1.0
M03,M01,10,17,0.9333333333333333
M03,M01,10,18,1.0
M03,M01,10,19,0.9787234042553191
M03,M01,11,0,0.9777777777777777
M03,M01,11,1,1.0
M03,M01,11,2,0.9387755102040817
M03,M01,11,3,0.9777777777777777
M03,M01,11,4,0.9777777777777777
M03,M01,11,5,0.9777777777777777
M03,M01,11,6,0.7540983606557377
M03,M01,11,7,0.9777777777777777
M03,M01,11,8,0.9777777777777777
M03,M01,11,9,0.9777777777777777
M03,M01,11,10,1.0
M03,M01,11,11,0.9777777777777777
M03,M01,11,12,0.9565217391304348
M03,M01,11,13,0.9090909090909091
M03,M01,11,14,0.9777777777777777
M03,M01,11,15,0.9545454545454546
M03,M01,11,16,1.0
M03,M01,11,17,0.9777777777777777
M03,M01,11,18,0.92
M03,M01,11,19,0.9777777777777777
M03,M01,12,0,1.0
M03,M01,12,1,0.9767441860465116
M03,M01,12,2,0.9767441860465116
M03,M01,12,3,1.0
M03,M01,12,4,0.9166666666666666
M03,M01,12,5,0.9130434782608695
M03,M01,12,6,0.9767441860465116
M03,M01,12,7,1.0
M03,M01,12,8,0.9767441860465116
M03,M01,12,9,0.9767441860465116
M03,M01,12,10,0.9767441860465116
M03,M01,12,11,0.9767441860465116
M03,M01,12,12,1.0
M03,M01,12,13,0.9166666666666666
M03,M01,12,14,1.0
M03,M01,12,15,0.9
M03,M01,12,16,0.9767441860465116
M03,M01,12,17,0.9767441860465116
M03,M01,12,18,0.9767441860465116
M03,M01,12,19,0.8717948717948718
M03,M01,13,0,0.8571428571428571
M03,M01,13,1,1.0
M03,M01,13,2,0.975609756097561
M03,M01,13,3,1.0
M03,M01,13,4,0.8333333333333334
M03,M01,13,5,1.0
M03,M01,13,6,0.975609756097561
M03,M01,13,7,0.975609756097561
M03,M01,13,8,0.9523809523809523
M03,M01,13,9,0.975609756097561
M03,M01,13,10,0.975609756097561
M03,M01,13,11,1.0
M03,M01,13,12,0.8571428571428571
M03,M01,13,13,0.9523809523809523
M03,M01,13,14,0.9523809523809523
M03,M01,13,15,0.975609756097561
M03,M01,13,16,0.8648648648648649
M03,M01,13,17,0.975609756097561
M03,M01,13,18,1.0
M03,M01,13,19,0.975609756097561
M03,M01,14,0,0.9743589743589743
M03,M01,14,1,0.9
M03,M01,14,2,0.9473684210526315
M03,M01,14,3,0.95
M03,M01,14,4,0.8888888888888888
M03,M01,14,5,0.9743589743589743
M03,M01,14,6,0.9743589743589743
M03,M01,14,7,1.0
M03,M01,14,8,0.9743589743589743
M03,M01,14,9,0.9473684210526315
M03,M01,14,10,0.8888888888888888
M03,M01,14,11,0.9743589743589743
M03,M01,14,12,0.9743589743589743
M03,M01,14,13,0.9090909090909091
M03,M01,14,14,0.9743589743589743
M03,M01,14,15,1.0
M03,M01,14,16,1.0
M03,M01,14,17,0.8260869565217391
M03,M01,14,18,0.9743589743589743
M03,M01,14,19,1.0
M03,M01,15,0,0.972972972972973
M03,M01,15,1,0.972972972972973
M03,M01,15,2,0.972972972972973
M03,M01,15,3,0.9473684210526315
M03,M01,15,4,0.972972972972973
M03,M01,15,5,0.972972972972973
M03,M01,15,6,0.972972972972973
M03,M01,15,7,0.972972972972973
M03,M01,15,8,0.972972972972973
M03,M01,15,9,0.9444444444444444
M03,M01,15,10,0.972972972972973
M03,M01,15,11,1.0
M03,M01,15,12,0.972972972972973
M03,M01,15,13,0.8780487804878049
M03,M01,15,14,1.0
M03,M01,15,15,0.972972972972973
M03,M01,15,16,0.972972972972973
M03,M01,15,17,0.972972972972973
M03,M01,15,18,1.0
M03,M01,15,19,0.972972972972973
M03,M01,16,0,1.0
M03,M01,16,1,0.9714285714285714
M03,M01,16,2,0.8947368421052632
M03,M01,16,3,1.0
M03,M01,16,4,1.0
M03,M01,16,5,0.9714285714285714
M03,M01,16,6,1.0
M03,M01,16,7,0.8421052631578947
M03,M01,16,8,1.0
M03,M01,16,9,0.9714285714285714
M03,M01,16,10,1.0
M03,M01,16,11,0.9714285714285714
M03,M01,16,12,0.9714285714285714
M03,M01,16,13,1.0
M03,M01,16,14,0.9714285714285714
M03,M01,16,15,1.0
M03,M01,16,16,0.9714285714285714
M03,M01,16,17,0.9714285714285714
M03,M01,16,18,0.9714285714285714
M03,M01,16,19,0.9714285714285714
M03,M01,17,0,1.0
M03,M01,17,1,0.9696969696969697
M03,M01,17,2,1.0
M03,M01,17,3,0.9696969696969697
M03,M01,17,4,0.9696969696969697
M03,M01,17,5,0.8947368421052632
M03,M01,17,6,0.9444444444444444
M03,M01,17,7,0.9696969696969697
M03,M01,17,8,0.9696969696969697
M03,M01,17,9,0.9714285714285714
M03,M01,17,10,0.9696969696969697
M03,M01,17,11,0.9696969696969697
M03,M01,17,12,0.9696969696969697
M03,M01,17,13,0.8648648648648649
M03,M01,17,14,0.9696969696969697
M03,M01,17,15,0.9696969696969697
M03,M01,17,16,0.9142857142857143
M03,M01,17,17,1.0
M03,M01,17,18,0.9696969696969697
M03,M01,17,19,0.8717948717948718
M03,M01,18,0,0.8888888888888888
M03,M01,18,1,1.0
M03,M01,18,2,0.9696969696969697
M03,M01,18,3,0.967741935483871
M03,M01,18,4,1.0
M03,M01,18,5,0.9142857142857143
M03,M01,18,6,1.0
M03,M01,18,7,0.8421052631578947
M03,M01,18,8,1.0
M03,M01,18,9,0.8648648648648649
M03,M01,18,10,0.967741935483871
M03,M01,18,11,1.0
M03,M01,18,12,1.0
M03,M01,18,13,0.967741935483871
M03,M01,18,14,1.0
M03,M01,18,15,0.967741935483871
M03,M01,18,16,0.967741935483871
M03,M01,18,17,1.0
M03,M01,18,18,1.0
M03,M01,18,19,0.875
M03,M01,19,0,0.9655172413793104
M03,M01,19,1,1.0
M03,M01,19,2,1.0
M03,M01,19,3,1.0
M03,M01,19,4,0.9655172413793104
M03,M01,19,5,0.9655172413793104
