source,target,k,rep,f1_macro
M03,M01,15,15,0.9846277504270069
M03,M01,15,16,0.9852758327334599
M03,M01,15,17,0.9848471422241915
M03,M01,15,18,0.9860757344201052
M03,M01,15,19,0.9841609050911377
M03,M01,16,0,1.0
M03,M01,16,1,0.9842306061890631
M03,M01,16,2,0.984543325526932
M03,M01,16,3,1.0
M03,M01,16,4,0.9423664122137405
M03,M01,16,5,0.984543325526932
M03,M01,16,6,1.0
M03,M01,16,7,0.9251010541333122
M03,M01,16,8,1.0
M03,M01,16,9,0.9847202499289974
M03,M01,16,10,1.0
M03,M01,16,11,0.9840749414519907
M03,M01,16,12,0.984503631961259
M03,M01,16,13,1.0
M03,M01,16,14,0.9846249610955493
M03,M01,16,15,1.0
M03,M01,16,16,0.9846006999681833
M03,M01,16,17,0.9844355133357691
M03,M01,16,18,0.984543325526932
M03,M01,16,19,0.9840856212191718
M03,M01,17,0,1.0
M03,M01,17,1,0.9836775246611312
M03,M01,17,2,0.9841758241758242
M03,M01,17,3,0.982522903453136
M03,M01,17,4,0.9836990595611286
M03,M01,17,5,1.0
M03,M01,17,6,0.9833648053232623
M03,M01,17,7,0.9831873552803785
M03,M01,17,8,0.9835697124699683
M03,M01,17,9,0.9842480100544617
M03,M01,17,10,0.9834710743801653
M03,M01,17,11,0.9833004972323858
M03,M01,17,12,0.9835697124699683
M03,M01,17,13,0.9834400341442595
M03,M01,17,14,0.9838464808404688
M03,M01,17,15,0.9836990595611286
M03,M01,17,16,0.9837958532695374
M03,M01,17,17,1.0
M03,M01,17,18,0.9835361488904797
M03,M01,17,19,0.831439393939394
M03,M01,18,0,1.0
M03,M01,18,1,1.0
M03,M01,18,2,0.983355947535052
M03,M01,18,3,0.9825987031108923
M03,M01,18,4,0.9673831070889894
M03,M01,18,5,1.0
M03,M01,18,6,0.9804226918798665
M03,M01,18,7,1.0
M03,M01,18,8,1.0
M03,M01,18,9,1.0
M03,M01,18,10,0.9821041832896387
M03,M01,18,11,1.0
M03,M01,18,12,1.0
M03,M01,18,13,0.982012231682456
M03,M01,18,14,0.9137710781808891
M03,M01,18,15,0.9664668949771689
M03,M01,18,16,0.982012231682456
M03,M01,18,17,1.0
M03,M01,18,18,1.0
M03,M01,18,19,0.9634199134199135
M03,M01,19,0,0.9813962228694917
M03,M01,19,1,1.0
M03,M01,19,2,1.0
M03,M01,19,3,0.9802460578755848
M03,M01,19,4,0.981505487857575
M03,M01,19,5,0.9808998846301756
M03,M01,19,6,0.9813501699854299
M03,M01,19,7,0.9811192764273602
M03,M01,19,8,0.980374464245432
M03,M01,19,9,1.0
M03,M01,19,10,1.0
M03,M01,19,11,0.9812106330735562
M03,M01,19,12,0.9813658630294881
M03,M01,19,13,0.9804330392943064
M03,M01,19,14,0.9815876605023015
M03,M01,19,15,0.9813658630294881
M03,M01,19,16,0.9808998846301756
M03,M01,19,17,0.949010399194901
M03,M01,19,18,0.9814181381159286
M03,M01,19,19,0.946158357771261
M03,M01,20,0,0.979997801956259
M03,M01,20,1,1.0
M03,M01,20,2,1.0
M03,M01,20,3,1.0
M03,M01,20,4,1.0
M03,M01,20,5,0.9168240266163115
M03,M01,20,6,0.9011264080100125
M03,M01,20,7,0.9800887238213143
M03,M01,20,8,0.9798421372191863
M03,M01,20,9,0.7354868913857677
M03,M01,20,10,0.7353324641460235
M03,M01,20,11,0.9802708277284549
M03,M01,20,12,0.9447004608294931
M03,M01,20,13,0.9799709074633546
M03,M01,20,14,1.0
M03,M01,20,15,0.979997801956259
M03,M01,20,16,1.0
M03,M01,20,17,0.9810164604109095
M03,M01,20,18,0.9436604774535808
M03,M01,20,19,1.0
M03,M02,0,0,0.6422654268808115
M03,M02,0,1,0.6988523254105041
M03,M02,0,2,0.6678610206297503
M03,M02,0,3,0.7681348260668301
M03,M02,0,4,0.6988523254105041
M03,M02,0,5,0.7348091779084516
M03,M02,0,6,0.7186827956989247
M03,M02,0,7,0.6439224125048566
M03,M02,0,8,0.724603701246037
M03,M02,0,9,0.6260514752040176
M03,M02,0,10,0.6678533241084346
M03,M02,0,11,0.7348091779084516
M03,M02,0,12,0.737785016286645
M03,M02,0,13,0.6787663716561916
M03,M02,0,14,0.7244734558167394
M03,M02,0,15,0.6780508340788296
M03,M02,0,16,0.6578684807256236
M03,M02,0,17,0.639821029082774
M03,M02,0,18,0.6678610206297503
M03,M02,0,19,0.7086914378029079
M03,M02,1,0,0.7234976203920304
M03,M02,1,1,0.767504835589942
M03,M02,1,2,0.7032860824742269
M03,M02,1,3,0.7880415324024346
M03,M02,1,4,0.6959876543209876
M03,M02,1,5,0.7932659932659932
M03,M02,1,6,0.8191102995766197
M03,M02,1,7,0.7601410934744268
M03,M02,1,8,0.78656178302196
M03,M02,1,9,0.7495833333333333
M03,M02,1,10,0.6740125786163522
M03,M02,1,11,0.8276564774381368
M03,M02,1,12,0.7629741329312145
M03,M02,1,13,0.713465654796653
M03,M02,1,14,0.6914290935672515
M03,M02,1,15,0.7747425976144806
M03,M02,1,16,0.8276564774381368
M03,M02,1,17,0.6880792443317467
M03,M02,1,18,0.7552907618697092
M03,M02,1,19,0.6938879456706282
M03,M02,2,0,0.7473107298474946
M03,M02,2,1,0.7606732707986323
M03,M02,2,2,0.8115572232645403
M03,M02,2,3,0.8763903371567605
M03,M02,2,4,0.8639786252125334
M03,M02,2,5,0.7765507924789117
M03,M02,2,6,0.8513513513513513
M03,M02,2,7,0.8612778444711218
M03,M02,2,8,0.6949233716475096
M03,M02,2,9,0.6623223286862541
M03,M02,2,10,0.7402005020755739
M03,M02,2,11,0.7487218045112782
M03,M02,2,12,0.8537610888321789
M03,M02,2,13,0.7462771687472277
M03,M02,2,14,0.8186305149039809
M03,M02,2,15,0.8056836026543741
M03,M02,2,16,0.8637082138048124
M03,M02,2,17,0.7058254680488937
M03,M02,2,18,0.6921880400967854
M03,M02,2,19,0.6885931558935361
M03,M02,3,0,0.8261019283746556
M03,M02,3,1,0.7219673654259334
M03,M02,3,2,0.9049415314975482
M03,M02,3,3,0.7384836852207294
M03,M02,3,4,0.7816555440122555
M03,M02,3,5,0.8666528649966646
M03,M02,3,6,0.8549803075975269
M03,M02,3,7,0.783640081799591
M03,M02,3,8,0.7176360873169384
M03,M02,3,9,0.8752986231421538
M03,M02,3,10,0.7609236844364322
M03,M02,3,11,0.8760311211098613
M03,M02,3,12,0.7594554736245037
M03,M02,3,13,0.7334024896265561
M03,M02,3,14,0.7621980955314289
M03,M02,3,15,0.781872442709951
M03,M02,3,16,0.8638085065061176
M03,M02,3,17,0.8801108801108801
M03,M02,3,18,0.6899678821084452
M03,M02,3,19,0.853576910495458
M03,M02,4,0,0.7826237552316351
M03,M02,4,1,0.9393326592517695
M03,M02,4,2,0.8461940015186029
M03,M02,4,3,0.7684210526315789
M03,M02,4,4,0.7593315526333813
M03,M02,4,5,0.7085129310344828
M03,M02,4,6,0.9339028776978417
M03,M02,4,7,0.9048714998082087
M03,M02,4,8,0.6953560371517028
M03,M02,4,9,0.7088343863940032
M03,M02,4,10,0.8629505931129794
M03,M02,4,11,0.8852494518285916
M03,M02,4,12,0.8176848963365817
M03,M02,4,13,0.7896005509641874
M03,M02,4,14,0.817096649980747
M03,M02,4,15,0.8414255787436027
M03,M02,4,16,0.8341682406723057
M03,M02,4,17,0.9501734468621885
M03,M02,4,18,0.908498023715415
M03,M02,4,19,0.8007132368365848
M03,M02,5,0,0.7525161658086467
M03,M02,5,1,0.7944111125603235
M03,M02,5,2,0.6875444839857652
M03,M02,5,3,0.8816098506441683
M03,M02,5,4,0.8903795436303177
M03,M02,5,5,0.7157946730498879
M03,M02,5,6,0.7876462909099238
M03,M02,5,7,0.88618509292968
M03,M02,5,8,0.8470310109859547
M03,M02,5,9,0.8544798113763631
M03,M02,5,10,0.9329527951436078
M03,M02,5,11,0.7406812554373285
M03,M02,5,12,0.9326799326799327
M03,M02,5,13,0.7320380322447293
M03,M02,5,14,0.8245172124265323
M03,M02,5,15,0.7448421666545163
M03,M02,5,16,0.8899291497975709
M03,M02,5,17,0.875901875901876
M03,M02,5,18,0.9216292134831461
M03,M02,5,19,0.8440087145969499
M03,M02,6,0,0.6959583833533414
M03,M02,6,1,0.959519619008179
M03,M02,6,2,0.7832010582010582
M03,M02,6,3,0.7586840832123851
M03,M02,6,4,0.921
M03,M02,6,5,0.8156448202959831
M03,M02,6,6,0.8696479330334161
M03,M02,6,7,0.8956736711990112
M03,M02,6,8,0.8580876583342675
M03,M02,6,9,0.8451923076923077
M03,M02,6,10,0.8296497399816458
M03,M02,6,11,0.8951048951048951
M03,M02,6,12,0.9317276188789516
M03,M02,6,13,0.743963855671385
M03,M02,6,14,0.8781776163750412
M03,M02,6,15,0.7602110986726371
M03,M02,6,16,0.9180899908172635
M03,M02,6,17,0.7984672154413852
M03,M02,6,18,0.9044397463002114
M03,M02,6,19,0.7453360176397277
M03,M02,7,0,0.9444948578342407
M03,M02,7,1,0.8250377073906485
M03,M02,7,2,0.7892226767971946
M03,M02,7,3,0.7897172236503855
M03,M02,7,4,0.9571901705033323
M03,M02,7,5,0.8567239212400503
M03,M02,7,6,0.9242979242979243
M03,M02,7,7,0.8459383753501402
M03,M02,7,8,0.8421052631578947
M03,M02,7,9,0.8689759036144578
M03,M02,7,10,0.9123439000960615
M03,M02,7,11,0.9251792983136267
M03,M02,7,12,0.888582995951417
M03,M02,7,13,0.8266057961801843
M03,M02,7,14,0.7823666442926521
M03,M02,7,15,0.8708245540103947
M03,M02,7,16,0.9520391888812941
M03,M02,7,17,0.860248447204969
M03,M02,7,18,0.883302296710118
M03,M02,7,19,0.8992974238875878
M03,M02,8,0,0.8455671580671581
M03,M02,8,1,0.864341957255343
M03,M02,8,2,0.7959558823529411
M03,M02,8,3,0.8418300653594771
M03,M02,8,4,0.8888447796744741
M03,M02,8,5,0.8375105130361649
M03,M02,8,6,0.8723542819928363
M03,M02,8,7,0.8885203091364646
M03,M02,8,8,0.9121212121212121
M03,M02,8,9,0.8362873134328358
M03,M02,8,10,0.7732833464877664
M03,M02,8,11,0.9414232964081907
M03,M02,8,12,0.7553750285471926
M03,M02,8,13,0.8372645609968126
M03,M02,8,14,0.7886379807512265
M03,M02,8,15,0.8839137645107795
M03,M02,8,16,0.9707854406130267
M03,M02,8,17,0.7870051635111877
M03,M02,8,18,0.9857522720958845
M03,M02,8,19,0.8668032786885246
M03,M02,9,0,0.7205333905717581
M03,M02,9,1,0.8524904214559387
M03,M02,9,2,0.9402427637721755
M03,M02,9,3,0.8457572684246113
M03,M02,9,4,0.9095543205069205
M03,M02,9,5,0.9415204678362572
M03,M02,9,6,0.9523809523809523
M03,M02,9,7,0.9283002010274738
M03,M02,9,8,0.8117647058823529
M03,M02,9,9,0.9403958614484931
M03,M02,9,10,0.8650816038686279
M03,M02,9,11,0.8760238272524199
M03,M02,9,12,0.9244842351109381
M03,M02,9,13,0.9850090670965141
M03,M02,9,14,0.9148340430496413
M03,M02,9,15,0.8643642072213501
M03,M02,9,16,0.8893998349251268
M03,M02,9,17,0.9847280924204
M03,M02,9,18,0.8923954372623575
M03,M02,9,19,0.844776119402985
M03,M02,10,0,0.9083935354137187
M03,M02,10,1,0.9520496142792316
M03,M02,10,2,0.9307639656715632
M03,M02,10,3,0.8234943351222421
M03,M02,10,4,0.8642970341860992
M03,M02,10,5,0.8949152542372882
M03,M02,10,6,0.9232409381663113
M03,M02,10,7,0.8948275862068966
M03,M02,10,8,0.8952681388012618
M03,M02,10,9,0.9152765352839025
M03,M02,10,10,0.7659774436090225
M03,M02,10,11,0.8386066763425254
M03,M02,10,12,0.8440917107583774
M03,M02,10,13,0.8738671099908832
M03,M02,10,14,0.796875
M03,M02,10,15,0.8495382944052146
M03,M02,10,16,0.9116997792494481
M03,M02,10,17,0.9487773644734434
M03,M02,10,18,0.8235642391947897
M03,M02,10,19,0.9527139527139528
M03,M02,11,0,0.9457029632696516
M03,M02,11,1,0.9153928735749706
M03,M02,11,2,0.899523052464229
M03,M02,11,3,0.8946808510638298
M03,M02,11,4,0.8997844827586207
M03,M02,11,5,0.8939341421143847
M03,M02,11,6,0.9669318181818182
M03,M02,11,7,0.8580829756795422
M03,M02,11,8,0.9486307958699416
M03,M02,11,9,0.8861904761904762
M03,M02,11,10,0.8629393724935126
M03,M02,11,11,0.8505639097744361
M03,M02,11,12,0.9289085545722714
M03,M02,11,13,0.8332897489539749
M03,M02,11,14,0.9489102005231038
M03,M02,11,15,0.8441692466460269
M03,M02,11,16,0.9329954954954955
M03,M02,11,17,0.982737180893863
M03,M02,11,18,0.8953703703703704
M03,M02,11,19,0.9251231527093595
M03,M02,12,0,0.9421682684201652
M03,M02,12,1,0.8334554334554334
M03,M02,12,2,0.9645207439198855
M03,M02,12,3,0.8462998102466793
M03,M02,12,4,0.9453632407097422
M03,M02,12,5,0.91990231990232
M03,M02,12,6,0.9293333333333333
M03,M02,12,7,0.8246828143021914
M03,M02,12,8,0.9811192764273602
M03,M02,12,9,0.8667504714016342
M03,M02,12,10,0.9148340430496413
M03,M02,12,11,0.9521607168665992
M03,M02,12,12,0.9336685823754789
M03,M02,12,13,1.0
M03,M02,12,14,0.9648616125150421
M03,M02,12,15,0.9255502805351747
M03,M02,12,16,0.9448433677897894
M03,M02,12,17,0.9339539007092199
M03,M02,12,18,0.9623773173391494
M03,M02,12,19,0.7670361247947455
M03,M02,13,0,0.9284072249589491
M03,M02,13,1,0.9618104667609618
M03,M02,13,2,0.9402427637721755
M03,M02,13,3,0.8026578073089701
M03,M02,13,4,0.8094098883572567
M03,M02,13,5,0.8012539184952978
M03,M02,13,6,0.945543621631807
M03,M02,13,7,0.9590994371482177
M03,M02,13,8,0.937029702970297
M03,M02,13,9,0.917948717948718
M03,M02,13,10,0.9180007809449433
M03,M02,13,11,0.8400655548057456
M03,M02,13,12,0.9595304294099475
M03,M02,13,13,0.7696969696969697
M03,M02,13,14,0.8859280037400654
M03,M02,13,15,0.958947787963332
M03,M02,13,16,0.9089198091012973
M03,M02,13,17,0.9143246576231583
M03,M02,13,18,0.871264367816092
M03,M02,13,19,0.9331709956709957
M03,M02,14,0,0.8245614035087718
M03,M02,14,1,0.9248949579831933
M03,M02,14,2,0.9402427637721755
M03,M02,14,3,0.941027587952417
M03,M02,14,4,0.9361832061068702
M03,M02,14,5,0.9790328820116054
M03,M02,14,6,0.958776030599235
M03,M02,14,7,0.8502732240437159
M03,M02,14,8,0.9025974025974026
M03,M02,14,9,0.8693953306632802
M03,M02,14,10,0.9361439588688947
M03,M02,14,11,0.9787654320987654
M03,M02,14,12,0.9560911808669657
M03,M02,14,13,0.9362779156327543
M03,M02,14,14,0.8130630630630631
M03,M02,14,15,0.7898775808514527
M03,M02,14,16,0.9362962962962963
M03,M02,14,17,0.9560911808669657
M03,M02,14,18,0.9298966152103101
M03,M02,14,19,0.9368152866242039
M03,M02,15,0,1.0
M03,M02,15,1,0.9110486891385767
M03,M02,15,2,0.9314859053989488
M03,M02,15,3,0.8628434886499403
M03,M02,15,4,0.9244618395303327
M03,M02,15,5,0.9517521584560691
M03,M02,15,6,0.9774371463362224
M03,M02,15,7,0.8250460405156538
M03,M02,15,8,0.9315288126002075
M03,M02,15,9,0.9412324530097549
M03,M02,15,10,0.9094148197354912
M03,M02,15,11,0.9555243445692884
M03,M02,15,12,0.9298966152103101
M03,M02,15,13,0.9197212183789365
M03,M02,15,14,0.955
M03,M02,15,15,1.0
M03,M02,15,16,0.9522830111065406
M03,M02,15,17,0.9526443138610439
M03,M02,15,18,0.8944444444444445
M03,M02,15,19,0.9556010928961749
M03,M02,16,0,0.770979511647488
M03,M02,16,1,0.8639246981788418
M03,M02,16,2,0.9252006420545746
M03,M02,16,3,0.9517364657814096
M03,M02,16,4,0.95274040039383
M03,M02,16,5,0.7541168508910444
M03,M02,16,6,0.9310419603165998
M03,M02,16,7,0.9253176324759839
M03,M02,16,8,0.7712448323380798
M03,M02,16,9,0.9466887417218544
M03,M02,16,10,0.7348484848484849
M03,M02,16,11,0.8942263279445728
M03,M02,16,12,0.9517521584560691
M03,M02,16,13,0.9244391971664698
M03,M02,16,14,0.947560975609756
M03,M02,16,15,0.9505131964809383
M03,M02,16,16,0.9259352247049962
M03,M02,16,17,0.9026392961876832
M03,M02,16,18,0.9512121212121212
M03,M02,16,19,0.9010263929618769
M03,M02,17,0,0.8944134078212291
M03,M02,17,1,0.8537679425837321
M03,M02,17,2,0.9466666666666667
M03,M02,17,3,0.8227946916471507
M03,M02,17,4,0.9424364123159303
M03,M02,17,5,0.8822663723325975
M03,M02,17,6,0.9309462915601023
M03,M02,17,7,0.9725504236782432
M03,M02,17,8,0.9477477477477478
M03,M02,17,9,1.0
M03,M02,17,10,0.8740271731961482
M03,M02,17,11,0.9423258003766478
M03,M02,17,12,0.9471910112359551
M03,M02,17,13,0.9150285351934051
M03,M02,17,14,0.8850386836656859
M03,M02,17,15,0.9310232101994116
M03,M02,17,16,0.8762264830317761
M03,M02,17,17,0.8211382113821137
M03,M02,17,18,0.9314269039976656
M03,M02,17,19,0.9160692428746284
M03,M02,18,0,0.8523581681476418
M03,M02,18,1,0.9342320261437909
M03,M02,18,2,0.9722757598220904
M03,M02,18,3,0.8961636828644501
M03,M02,18,4,0.8684640522875817
M03,M02,18,5,0.9685802031656036
M03,M02,18,6,1.0
M03,M02,18,7,0.9342320261437909
M03,M02,18,8,0.8684640522875817
M03,M02,18,9,0.8410179640718562
M03,M02,18,10,0.9072602013778484
M03,M02,18,11,0.941111111111111
M03,M02,18,12,0.9722597091018144
M03,M02,18,13,0.9689488910318226
M03,M02,18,14,1.0
M03,M02,18,15,0.9068787123970109
M03,M02,18,16,0.97165991902834
M03,M02,18,17,0.9224489795918367
M03,M02,18,18,0.9722597091018144
M03,M02,18,19,0.8515873015873017
M03,M02,19,0,0.8948717948717949
M03,M02,19,1,0.9690776612759908
M03,M02,19,2,0.9056918313884258
M03,M02,19,3,0.9258540372670807
M03,M02,19,4,0.8951768488745981
M03,M02,19,5,0.8950819672131147
M03,M02,19,6,0.9646586345381526
M03,M02,19,7,0.8506069094304389
M03,M02,19,8,0.8810182623132263
M03,M02,19,9,0.9691797845898923
M03,M02,19,10,0.8963325183374083
M03,M02,19,11,0.8700980392156863
M03,M02,19,12,0.9403794037940378
M03,M02,19,13,1.0
M03,M02,19,14,0.9252601702932828
M03,M02,19,15,0.9691797845898923
M03,M02,19,16,0.9258540372670807
M03,M02,19,17,0.9334677419354839
M03,M02,19,18,0.9693159706630744
M03,M02,19,19,0.968563943796142
M03,M02,20,0,0.907466711613012
M03,M02,20,1,0.8804137039431157
M03,M02,20,2,0.9252380952380952
M03,M02,20,3,0.7944444444444445
M03,M02,20,4,0.9595304294099475
M03,M02,20,5,0.8278867102396514
M03,M02,20,6,1.0
M03,M02,20,7,0.8955223880597015
M03,M02,20,8,1.0
M03,M02,20,9,0.9141025641025642
M03,M02,20,10,0.9257305194805194
M03,M02,20,11,0.9651560926485399
M03,M02,20,12,0.964642375168691
M03,M02,20,13,0.9245391705069124
M03,M02,20,14,0.9652421652421652
M03,M02,20,15,0.8241869918699187
M03,M02,20,16,1.0
M03,M02,20,17,0.9133554083885209
M03,M02,20,18,0.964642375168691
M03,M02,20,19,0.964642375168691
